date,variable,model,count,mae_kw,rmse_kw,bias_kw
2025-06-06,load,Last Week,144,390.62609653,478.44177972,-338.96627153
2025-06-06,load,Ridge phase-aware,144,395.26371548,483.10397111,-331.06238955
2025-06-07,load,Yesterday,144,171.07806458,228.55904215,-17.05603125
2025-06-07,load,Last Week,144,376.80816528,483.55849031,-349.10113194
2025-06-07,load,Ridge phase-aware,144,369.37282172,472.77798784,-338.35580166
2025-06-08,load,Yesterday,144,1880.25459306,2071.25611505,-1879.59112083
2025-06-08,load,Last Week,144,143.87035069,183.82835811,-0.76610903
2025-06-08,load,Ridge phase-aware,144,153.83723527,198.64603700,-19.63765071
2025-06-09,load,Yesterday,144,155.11775417,197.61776069,4.07327778
2025-06-09,load,Last Week,144,160.03865972,202.69599673,-3.69379167
2025-06-09,load,Ridge phase-aware,144,155.03020367,198.37440651,-20.77186680
2025-06-10,load,Yesterday,144,175.05688194,223.65815364,31.44567500
2025-06-10,load,Last Week,144,151.95879375,189.03864905,27.59786597
2025-06-10,load,Ridge phase-aware,144,145.54677280,181.48324147,20.03238248
2025-06-11,load,Yesterday,144,156.47855278,195.99847942,-34.25773056
2025-06-11,load,Last Week,144,150.37369306,193.53402359,12.63192778
2025-06-11,load,Ridge phase-aware,144,149.81340710,194.51547748,-10.83325876
2025-06-12,load,Yesterday,144,180.05117639,241.30475655,21.45268056
2025-06-12,load,Last Week,144,163.34430347,211.22248998,30.58782014
2025-06-12,load,Ridge phase-aware,144,159.76913909,210.12928144,11.89685833
2025-06-13,load,Yesterday,144,1912.64857986,2089.40492687,1909.67594097
2025-06-13,load,Last Week,144,150.75022361,194.62048684,35.74269167
2025-06-13,load,Ridge phase-aware,144,142.19979192,181.41668672,12.92884975
2025-06-14,load,Yesterday,144,153.88561319,202.29954775,-15.14861319
2025-06-14,load,Last Week,144,146.25916667,184.35953675,37.65010972
2025-06-14,load,Ridge phase-aware,144,146.36087832,182.98083877,16.54515915
2025-06-15,load,Yesterday,144,1879.82197500,2088.38286494,-1879.82197500
2025-06-15,load,Last Week,144,161.88440694,198.82346269,37.41925556
2025-06-15,load,Ridge phase-aware,144,162.52407617,201.06442236,16.58060813
2025-06-16,load,Yesterday,144,159.44541667,193.16506429,-10.40614583
2025-06-16,load,Last Week,144,172.23467222,226.59307875,22.93983194
2025-06-16,load,Ridge phase-aware,144,166.61865159,216.12593704,3.65433690
2025-06-17,load,Yesterday,144,162.31552986,200.38226467,12.78655903
2025-06-17,load,Last Week,144,148.78037847,189.41446584,4.28071597
2025-06-17,load,Ridge phase-aware,144,143.32951620,185.86369513,-2.06791817
2025-06-18,load,Yesterday,144,150.19232292,186.36804061,16.77815347
2025-06-18,load,Last Week,144,154.56484861,195.74241572,55.31660000
2025-06-18,load,Ridge phase-aware,144,143.40048679,178.22412834,32.72242374
2025-06-19,load,Yesterday,144,171.80214931,219.42724569,-18.33283264
2025-06-19,load,Last Week,144,170.96235625,214.33034478,15.53108681
2025-06-19,load,Ridge phase-aware,144,167.08603619,204.74250519,-3.32058408
2025-06-20,load,Yesterday,144,1925.49946597,2112.67707958,1925.49946597
2025-06-20,load,Last Week,144,166.50302986,201.04377678,31.35461181
2025-06-20,load,Ridge phase-aware,144,169.97240996,205.01620108,10.83271467
2025-06-21,load,Yesterday,144,184.62454653,240.62065610,-11.29104514
2025-06-21,load,Last Week,144,155.71023819,205.16049106,35.21217986
2025-06-21,load,Ridge phase-aware,144,147.30565710,190.77362257,15.76431547
2025-06-22,load,Yesterday,144,1880.47487986,2069.46480514,-1880.47487986
2025-06-22,load,Last Week,144,150.95571389,197.84643336,34.55927500
2025-06-22,load,Ridge phase-aware,144,148.62480786,187.14065327,15.16305448
2025-06-23,load,Yesterday,144,169.29884861,215.55878988,-6.30879861
2025-06-23,load,Last Week,144,174.52072361,217.21301643,38.65662222
2025-06-23,load,Ridge phase-aware,144,168.84756932,210.15439322,19.60034984
2025-06-24,load,Yesterday,144,165.27053333,209.29620971,-17.58216389
2025-06-24,load,Last Week,144,173.61597292,211.16805406,8.28789931
2025-06-24,load,Ridge phase-aware,144,168.68169915,205.46380236,0.35569036
2025-06-25,load,Yesterday,144,179.24833819,229.09921106,33.43485764
2025-06-25,load,Last Week,144,161.53094931,201.77708921,24.94460347
2025-06-25,load,Ridge phase-aware,144,158.49926998,198.67541147,6.69275272
2025-06-26,load,Yesterday,144,161.24131944,212.41266328,-16.12653889
2025-06-26,load,Last Week,144,156.26355417,194.95821338,27.15089722
2025-06-26,load,Ridge phase-aware,144,153.54547030,188.92704617,8.37631458
2025-06-27,load,Yesterday,144,1963.92459861,2157.19828688,1963.92459861
2025-06-27,load,Last Week,144,164.72253264,216.67936808,65.57602986
2025-06-27,load,Ridge phase-aware,144,177.85921048,222.16620150,46.38166591
2025-06-28,load,Yesterday,144,159.31559583,220.20775650,-45.76324167
2025-06-28,load,Last Week,144,172.86088889,218.12754952,31.10383333
2025-06-28,load,Ridge phase-aware,144,164.58257252,210.25766707,11.37519829
2025-06-29,load,Yesterday,144,1907.78732986,2093.59729644,-1905.13482986
2025-06-29,load,Last Week,144,158.40667361,207.41133130,6.44388333
2025-06-29,load,Ridge phase-aware,144,158.09804021,206.04753749,-11.54860078
2025-06-30,load,Yesterday,144,184.69094167,241.65147949,18.22867222
2025-06-30,load,Last Week,144,171.60415556,228.90087401,30.98135417
2025-06-30,load,Ridge phase-aware,144,165.08034543,219.18008426,14.92667946
2025-07-01,load,Yesterday,144,651.25816875,698.79369401,-649.98043681
2025-07-01,load,Last Week,144,602.44080764,647.80643037,-601.41691875
2025-07-01,load,Ridge phase-aware,144,611.36853822,656.86560019,-610.20025542
2025-07-02,load,Yesterday,144,186.58582569,231.21571692,14.50803542
2025-07-02,load,Last Week,144,621.55916458,669.45248542,-620.34374097
2025-07-02,load,Ridge phase-aware,144,606.87243237,654.62315300,-606.07973401
2025-07-03,load,Yesterday,144,204.15058125,264.60550459,-15.28668403
2025-07-03,load,Last Week,144,622.63798889,668.87543618,-619.50388611
2025-07-03,load,Ridge phase-aware,144,607.91646365,655.92856946,-604.61700207
2025-07-04,load,Yesterday,144,1908.08706458,2094.14993068,1907.10303681
2025-07-04,load,Last Week,144,676.64864236,712.78751834,-676.32544792
2025-07-04,load,Ridge phase-aware,144,659.33462271,699.80868831,-658.59369106
2025-07-05,load,Yesterday,144,180.42330625,235.20825723,-3.24038125
2025-07-05,load,Last Week,144,633.80258750,681.22608016,-633.80258750
2025-07-05,load,Ridge phase-aware,144,616.91317290,666.44488768,-616.70270777
2025-07-06,load,Yesterday,144,1890.48915625,2078.99794264,-1890.48915625
2025-07-06,load,Last Week,144,619.15691389,666.00619120,-619.15691389
2025-07-06,load,Ridge phase-aware,144,604.89075026,652.89092175,-604.59046819
2025-07-07,load,Yesterday,144,190.89048194,236.79576179,-10.45081250
2025-07-07,load,Last Week,144,649.52625972,692.75831703,-647.83639861
2025-07-07,load,Ridge phase-aware,144,630.99301815,674.69162650,-629.95986767
2025-07-08,load,Yesterday,144,160.26125208,205.59885998,8.75696458
2025-07-08,load,Last Week,144,184.56061667,234.02213387,10.90100278
2025-07-08,load,Ridge phase-aware,144,182.95708619,226.42652424,-16.93036231
2025-07-09,load,Yesterday,144,177.60772500,221.80441506,28.93841806
2025-07-09,load,Last Week,144,187.46810486,228.00890211,25.33138542
2025-07-09,load,Ridge phase-aware,144,183.09759630,219.07768102,-14.34501344
2025-07-10,load,Yesterday,144,189.49145347,250.98055336,5.29844653
2025-07-10,load,Last Week,144,213.08967986,265.86638635,45.91651597
2025-07-10,load,Ridge phase-aware,144,203.21451372,250.31884667,6.20660342
2025-07-11,load,Yesterday,144,1912.56113264,2107.32384106,1905.10224375
2025-07-11,load,Last Week,144,164.50780069,209.40385618,43.91572292
2025-07-11,load,Ridge phase-aware,144,166.17777931,210.92228676,1.12086770
2025-07-12,load,Yesterday,144,171.11076806,216.94356169,-24.05344583
2025-07-12,load,Last Week,144,177.71272639,227.34789805,23.10265833
2025-07-12,load,Ridge phase-aware,144,172.07507188,218.79494314,-16.56330786
2025-07-13,load,Yesterday,144,1857.29147431,2051.16616526,-1857.29147431
2025-07-13,load,Last Week,144,179.35350694,222.47974078,56.30034028
2025-07-13,load,Ridge phase-aware,144,174.50529318,225.03818229,16.41239283
2025-07-14,load,Yesterday,144,184.96699236,224.78748129,-48.71070764
2025-07-14,load,Last Week,144,186.67683125,240.93647182,18.04044514
2025-07-14,load,Ridge phase-aware,144,190.02641837,239.52723164,-22.68206185
2025-07-15,load,Yesterday,144,174.16832639,214.84844159,63.21920000
2025-07-15,load,Last Week,144,215.16307361,274.31258231,72.50268056
2025-07-15,load,Ridge phase-aware,144,203.67313167,257.53404778,44.69854567
2025-07-16,load,Yesterday,144,220.30398403,278.41259702,-34.17094653
2025-07-16,load,Last Week,144,193.97973542,249.63287638,9.39331597
2025-07-16,load,Ridge phase-aware,144,191.07847477,246.63722836,-31.76401160
2025-07-17,load,Yesterday,144,227.99006389,288.27058052,33.17108750
2025-07-17,load,Last Week,144,210.95460278,265.72912156,37.26595694
2025-07-17,load,Ridge phase-aware,144,207.01713806,253.92066944,1.03353180
2025-07-18,load,Yesterday,144,1911.64511458,2093.22886798,1911.29525347
2025-07-18,load,Last Week,144,165.03035833,215.21517272,43.45896667
2025-07-18,load,Ridge phase-aware,144,161.12271029,203.25542602,2.56195051
2025-07-19,load,Yesterday,144,179.73753194,251.61370732,-36.10205000
2025-07-19,load,Last Week,144,171.73421944,212.37319389,31.41036250
2025-07-19,load,Ridge phase-aware,144,167.44158862,209.42847575,-8.46176395
2025-07-20,load,Yesterday,144,1845.39845972,2043.02166776,-1841.08401528
2025-07-20,load,Last Week,144,194.37649097,243.05627227,47.61782153
2025-07-20,load,Ridge phase-aware,144,192.30976177,237.59140300,10.98927921
2025-07-21,load,Yesterday,144,189.63935972,232.92393877,12.82162361
2025-07-21,load,Last Week,144,212.92934306,269.14574312,109.15015278
2025-07-21,load,Ridge phase-aware,144,187.68040646,242.50918466,67.57580111
2025-07-22,load,Yesterday,144,235.63835903,284.72660699,-44.66829236
2025-07-22,load,Last Week,144,176.42174375,229.52028187,1.26266042
2025-07-22,load,Ridge phase-aware,144,171.44454406,224.38111362,-25.81314208
2025-07-23,load,Yesterday,144,182.07910694,222.77263386,2.70104861
2025-07-23,load,Last Week,144,203.33346250,253.81251695,38.13465556
2025-07-23,load,Ridge phase-aware,144,194.49082915,239.91899638,-2.27799423
2025-07-24,load,Yesterday,144,185.49756944,244.87111592,22.82567222
2025-07-24,load,Last Week,144,180.91339722,225.63701322,27.78924028
2025-07-24,load,Ridge phase-aware,144,166.94933244,209.03532300,-7.16152422
2025-07-25,load,Yesterday,144,1941.97463194,2134.83393385,1939.47407639
2025-07-25,load,Last Week,144,170.28232292,208.46432721,55.96806319
2025-07-25,load,Ridge phase-aware,144,173.98643663,214.82497221,17.40810923
2025-07-26,load,Yesterday,144,168.75226181,216.75022814,-34.70209375
2025-07-26,load,Last Week,144,197.21512361,248.78219368,57.36801944
2025-07-26,load,Ridge phase-aware,144,182.34964726,233.80543317,17.37307999
2025-07-27,load,Yesterday,144,1871.77109792,2050.60386973,-1871.77109792
2025-07-27,load,Last Week,144,184.94698819,230.58849642,26.68093681
2025-07-27,load,Ridge phase-aware,144,172.24293392,211.60359900,-8.74621363
2025-07-28,load,Yesterday,144,189.46971319,236.73987205,-4.95008958
2025-07-28,load,Last Week,144,181.51408333,223.26311659,8.90922361
2025-07-28,load,Ridge phase-aware,144,178.78326694,221.18383679,-24.61838218
2025-07-29,load,Yesterday,144,223.29954931,279.94299126,-3.57277847
2025-07-29,load,Last Week,144,191.93051667,244.54257358,50.00473750
2025-07-29,load,Ridge phase-aware,144,184.38883574,232.68189861,22.58772809
2025-07-30,load,Yesterday,144,179.90830069,231.03020126,-4.56747153
2025-07-30,load,Last Week,144,161.37016736,204.38375045,42.73621736
2025-07-30,load,Ridge phase-aware,144,154.14994495,194.47746916,3.08060418
2025-07-31,load,Yesterday,144,195.49191875,248.05567599,41.71044653
2025-07-31,load,Last Week,144,205.07201944,252.68912774,61.62099167
2025-07-31,load,Ridge phase-aware,144,200.04336456,245.92834865,26.90391386
2025-08-01,load,Yesterday,144,1862.66206736,2058.29308153,1862.66206736
2025-08-01,load,Last Week,144,173.22384653,227.21704308,-15.19101736
2025-08-01,load,Ridge phase-aware,144,168.08722820,221.21123082,-52.04567200
2025-08-02,load,Yesterday,144,185.28258264,260.95060058,48.21582847
2025-08-02,load,Last Week,144,179.11642569,231.82759837,67.72690486
2025-08-02,load,Ridge phase-aware,144,168.56388519,215.73758316,33.43643203
2025-08-03,load,Yesterday,144,1942.42216389,2113.63576164,-1937.51008056
2025-08-03,load,Last Week,144,157.56887778,203.21885769,1.98792222
2025-08-03,load,Ridge phase-aware,144,170.46028130,215.42750403,-34.56285127
2025-08-04,load,Yesterday,144,167.32150694,211.03457672,-10.40086667
2025-08-04,load,Last Week,144,184.48916042,231.23836639,-3.46285486
2025-08-04,load,Ridge phase-aware,144,182.86926977,228.79277152,-36.32406897
2025-08-05,load,Yesterday,144,208.86821667,251.32509702,77.23373611
2025-08-05,load,Last Week,144,207.56013472,257.25083508,77.34365972
2025-08-05,load,Ridge phase-aware,144,199.58792959,244.34550976,54.40517293
2025-08-06,load,Yesterday,144,185.91994097,235.38978542,-10.73293819
2025-08-06,load,Last Week,144,209.12705694,258.18247498,71.17819306
2025-08-06,load,Ridge phase-aware,144,197.36858248,242.86198415,31.29515105
2025-08-07,load,Yesterday,144,221.23737778,285.25005084,-5.61111111
2025-08-07,load,Last Week,144,198.80853264,241.52925649,23.85663542
2025-08-07,load,Ridge phase-aware,144,185.29356045,227.59266488,-9.15122120
2025-08-08,load,Yesterday,144,1922.81409792,2094.95786381,1922.81409792
2025-08-08,load,Last Week,144,175.80007986,231.56351554,84.00866597
2025-08-08,load,Ridge phase-aware,144,162.83148226,217.17024516,44.64193610
2025-08-09,load,Yesterday,144,185.16956667,247.96314409,16.64101528
2025-08-09,load,Last Week,144,174.94751944,215.74575623,52.43385278
2025-08-09,load,Ridge phase-aware,144,168.26040396,209.98375841,19.73022288
2025-08-10,load,Yesterday,144,1926.31720694,2115.15336405,-1926.31720694
2025-08-10,load,Last Week,144,183.73342083,230.06002292,63.62672639
2025-08-10,load,Ridge phase-aware,144,185.21058915,226.69044125,24.59935698
2025-08-11,load,Yesterday,144,187.48134167,234.86074888,4.71588333
2025-08-11,load,Last Week,144,198.15280139,244.66846480,78.74347639
2025-08-11,load,Ridge phase-aware,144,184.14070071,225.44470558,42.37135210
2025-08-12,load,Yesterday,144,178.62280069,222.53279290,-8.97221597
2025-08-12,load,Last Week,144,169.32069792,211.81032093,-7.46247569
2025-08-12,load,Ridge phase-aware,144,160.51310651,204.78130957,-27.72058281
2025-08-13,load,Yesterday,144,196.09914931,242.74936302,3.73331319
2025-08-13,load,Last Week,144,182.51482708,224.48644031,7.00377569
2025-08-13,load,Ridge phase-aware,144,177.47807877,219.44579719,-26.37648409
2025-08-14,load,Yesterday,144,204.61395625,256.39334888,25.49757569
2025-08-14,load,Last Week,144,209.48115000,264.87680181,38.11246250
2025-08-14,load,Ridge phase-aware,144,209.28939046,259.92224648,6.80416890
2025-08-15,load,Yesterday,144,1917.03365000,2120.18571812,1915.33323333
2025-08-15,load,Last Week,144,183.95374514,229.58320010,30.63159792
2025-08-15,load,Ridge phase-aware,144,197.25804358,242.40589166,-3.42943432
2025-08-16,load,Yesterday,144,195.39237569,237.93176563,-8.97802431
2025-08-16,load,Last Week,144,161.92785833,203.34064655,5.01255833
2025-08-16,load,Ridge phase-aware,144,152.91991797,196.04590382,-24.72511180
2025-08-17,load,Yesterday,144,1882.73275625,2073.83783123,-1882.73275625
2025-08-17,load,Last Week,144,183.54294375,235.67133161,48.59700903
2025-08-17,load,Ridge phase-aware,144,178.44809423,227.76999762,14.79256786
2025-08-18,load,Yesterday,144,193.65713542,235.61438546,-14.21075903
2025-08-18,load,Last Week,144,195.15948750,247.28713908,29.67036667
2025-08-18,load,Ridge phase-aware,144,191.62615423,239.83520069,-2.37863413
2025-08-19,load,Yesterday,144,182.13671111,240.21135750,14.40382639
2025-08-19,load,Last Week,144,186.25159236,234.65982294,53.04640903
2025-08-19,load,Ridge phase-aware,144,178.01336505,222.95566025,30.64781574
2025-08-20,load,Yesterday,144,187.75185347,235.26574124,13.18455069
2025-08-20,load,Last Week,144,202.42675069,249.17802189,62.49764653
2025-08-20,load,Ridge phase-aware,144,196.61706253,240.54839709,27.04154931
2025-08-21,load,Yesterday,144,170.82009583,226.93220113,3.17728194
2025-08-21,load,Last Week,144,191.65238056,236.94146935,40.17735278
2025-08-21,load,Ridge phase-aware,144,176.10130733,218.85494934,8.99334694
2025-08-22,load,Yesterday,144,1851.66952083,2035.10692451,1851.66952083
2025-08-22,load,Last Week,144,173.35119444,221.61211808,-23.48635972
2025-08-22,load,Ridge phase-aware,144,172.86211490,224.03723267,-56.93986567
2025-08-23,load,Yesterday,144,192.92332500,252.54319382,34.77434028
2025-08-23,load,Last Week,144,150.42451319,197.87663405,20.26600486
2025-08-23,load,Ridge phase-aware,144,146.40507548,193.70622933,-7.85429757
2025-08-24,load,Yesterday,144,1890.45521528,2080.82682527,-1890.45521528
2025-08-24,load,Last Week,144,191.03772917,232.96359010,12.54354583
2025-08-24,load,Ridge phase-aware,144,187.92730311,229.50338573,-18.10173556
2025-08-25,load,Yesterday,144,176.29584931,214.03958016,23.18573542
2025-08-25,load,Last Week,144,167.10788889,211.72714827,49.94004028
2025-08-25,load,Ridge phase-aware,144,153.37385874,194.05693373,19.81122708
2025-08-26,load,Yesterday,144,167.79032569,203.41373244,5.94374236
2025-08-26,load,Last Week,144,185.80100069,235.04384077,41.47995625
2025-08-26,load,Ridge phase-aware,144,181.73526015,228.56103578,21.12504819
2025-08-27,load,Yesterday,144,164.52937917,203.23788851,24.19090972
2025-08-27,load,Last Week,144,155.66040000,193.85817093,52.48631528
2025-08-27,load,Ridge phase-aware,144,137.39815352,174.17474971,20.31452335
2025-08-28,load,Yesterday,144,191.03350417,249.93252241,-31.47643611
2025-08-28,load,Last Week,144,211.55759306,260.19324260,17.83259722
2025-08-28,load,Ridge phase-aware,144,201.83098300,253.92251321,-12.54387617
2025-08-29,load,Yesterday,144,1927.55211181,2121.53592961,1925.64516736
2025-08-29,load,Last Week,144,192.33926875,242.23697138,91.80824375
2025-08-29,load,Ridge phase-aware,144,182.31615617,226.33136241,55.43291135
2025-08-30,load,Yesterday,144,183.39082500,235.58933000,-29.03145972
